Keel	Murre	Murrak	Küla	Aasta	Isik	Vanus	Sugu	Kood	Kontekst
liivi	Īra		Īra					Set_Sat_50	un ni se nuoŕ+izānd vīndab .
liivi	Īra		Īra					Set_Sat_50	un ni zōldat vīndab tükkiž je̮rā .
liivi	Īra		Īra					Set_Sat_50	un ni ta lǟ’b ī’ž ǖ’dəks übīzəks .
liivi	Īra		Īra					Set_Sat_50	un ni ta sātub eńt́š sul’list eńt́š kaŕītəks kūd übīzəks [ un ne ü’bbist ve̮ĺ’ti ǖ’tə karrə ] un tᵘoist kaŕīt ( +əks ) eńtš dienəst+neitsəd un puošid , ǖ’dəks übīst je̮’ds .
liivi	Īra		Īra					Set_Sat_50	un ni täm’mən pūtub rā’ je̮rā un ta zōŕgub puŋgə , un ni äb uo rā’də pūŋgas .
liivi	Īra		Īra					Set_Sat_50	un ni ürgəbəd spēĺə .
liivi	Īra		Īra					Set_Sat_50	un nu’e̮vadā izāndən pūtub rā’ je̮rā .
liivi	Īra		Īra					Set_Sat_50	un nuoŕ+izānd pa+spēĺiz eńt́š nu’e̮vadā .
liivi	Īra		Īra					Set_Sat_50	un rāntəd sai un tulūb kue̮dāi .
liivi	Īra		Īra					Set_Sat_50	un se mantl̥ ka pa+spēĺən je̮rā .
liivi	Īra		Īra					Set_Sat_50	un se = m’ riktig tᵘo’iž .
liivi	Īra		Īra					Set_Sat_50	un se nuoŕ-+zānd ve̮nd ükš nu’e̮vadā izānd .
liivi	Īra		Īra					Set_Sat_50	un se vanā zōldat spēĺəb eńt́š rā’ tükkiž je̮rā .
liivi	Īra		Īra					Set_Sat_50	un zōldat vi̮tāb eńt́š ü’bbist un kut́šər , un nuoŕ+izānd un zōldat lǟ’bəd brou’tšə sīnə nu’e̮va’ddə .
liivi	Īra		Īra					Set_Sat_50	un ta ve̮ĺĺi kīsən perīz katūks paĺĺəks .
liivi	Īra		Īra					Set_Sat_50	ügž ‿ zōldat dēńən un siz ta um’ vi̮ttəd seis āigast pǟl . täm’mən seis å̄igast ā’t nu’o+lǟ’nəd un ne äb lassə tǟnda kue̮dāi , un ni ta um stūńdid pǟl , un kēzar tulūb müödə .
liivi	Īra		Īra					Set_Sat_50	ükš mustā miez tulūb , küzūb : ” mis sa itkūd ? ”
liivi	Īra		Īra					Set_Sat_50	ükš nuoŕ+izānd rā’ tükkiž pa+spēĺən .
liivi	Īra		Īra					Set_Sat_51	Īra .
liivi	Īra		Īra					Set_Sat_51	ne kakš+tᵘe̮istən veĺ’lə ā’t tunnəd ī̮’dən kᵘe̮dāi .
liivi	Īra		Īra					Set_Sat_51	ni ta lǟ’b vägi sūr lāndə si’zzəl .
liivi	Īra		Īra					Set_Sat_51	se je̮mā um kītən , ku ” ala le’ ! kust sa nēd́i lie̮dad ? ”
liivi	Īra		Īra					Set_Sat_51	se je̮mā um’ kītən , ku ne ā’t lǟ’nəd mi̮tsə .
liivi	Īra		Īra					Set_Sat_51	se nai um’ kēratən rāntəd sie̮ mi’e̮n , ku puoga ve̮ĺĺi täm’mən .
liivi	Īra		Īra					Set_Sat_51	se tidār se um’ kītən , ku ” ma lǟ’b ve̮t́šəm . ”
liivi	Īra		Īra					Set_Sat_51	se tidār um’ kītən , ku ” ma lǟ’b . ”
liivi	Īra		Īra					Set_Sat_51	se va je̮mā um kītən : ” set siz um rištīŋgt passoĺ pǟl , mis mi̮tsāst lie̮dab , ku sie̮ sin’ um’ vi̮tāmist eńt́šən pa nå̄izuks . ”
liivi	Īra		Īra					Set_Sat_51	sǟ’l ā’t ve̮nnəd sǟ’l tubās kakš+tᵘe̮istən lov’və .
liivi	Īra		Īra					Set_Sat_51	ta [ grē’bub  > ] grē’bəb sūrə kūzə ül’z un ni ta sǟ’l vägi je̮n’n rǟvkub .
liivi	Īra		Īra					Set_Sat_51	ta kītiz , ku ” se je̮mā salāndiz min’nən sie̮ pue̮ga je̮rā . ”
liivi	Īra		Īra					Set_Sat_51	u ni tulūb täm’mən ī̮’dəg pǟlə .
liivi	Īra		Īra					Set_Sat_51	u ni tund ī̮’dəg un ni se si̮zār äb uo nu’o+ve̮’dlən nēd́i kᵘe̮dāi .
liivi	Īra		Īra					Set_Sat_51	u ni täm’mən gai’səst kītəb , aš ta ī’dəks āigast vi̮ib bäz ri̮kt un bäz na’grəmət nu’o+pī’ĺə , siz täm’ vēĺid sābəd pa rištīŋgəks .
liivi	Īra		Īra					Set_Sat_51	un ne ā’t je̮lānəd ǖ’d āigast ku’bs , un nei um’ ve̮nd ükš tüdār .
liivi	Īra		Īra					Set_Sat_51	un ne ā’t ma’ggənəd sǟ’l+ī’ž sie̮ kūz all iĺ’ ie̮ , un siz ta um’ uońd́žil nustən eńt́š ibīzən sälgə , un ni se kēńig um’ lǟ’nd eńtš kᵘe̮dāi ratstə un vīnd eńt́š kå̄maŕə si’zzəl un mit+ī’tə+amīst ta äb uo sīn si’zzəl laskən .
liivi	Īra		Īra					Set_Sat_51	un ne ā’t tienəd kāznigidi .
liivi	Īra		Īra					Set_Sat_51	un ne ā’t ürgənəd spri’ežə , ku ” täs um vī̮rəst rou’stə käv’nd . ”
liivi	Īra		Īra					Set_Sat_51	un nei ā’t vi̮tānəd tībizə un līndanəd je̮rā .
liivi	Īra		Īra					Set_Sat_51	un nei ka se je̮mā sai bistəd si’ezə tul’lə .
liivi	Īra		Īra					Set_Sat_51	un nei’ ne ā’t lǟ’nəd jūrə sie̮ je̮māndən un kītənəd , ku ” meg uom sin’ kakš+tᵘe̮istən veĺ’ĺə un se kᵘe̮lm+tᵘe̮istimi se um’ sin pue̮ga . ”
liivi	Īra		Īra					Set_Sat_51	un ni ā’t al’tənəd tul’ jūrə un ni ētabəd täm’ si’zzəl si’ezə tul’lə , ni paldīž vi̮tābəd un ētabəd täm’ si’zzəl .
liivi	Īra		Īra					Set_Sat_51	un ni kēńig lǟ’b jakt́ pǟl un ni ta kadūb nänt munt izāndəd jūst je̮rā .
liivi	Īra		Īra					Set_Sat_51	un ni ne kakš+tᵘe̮istən veĺ’ĺə ā’t lǟ’nəd uońd́žil mi̮tsə täi’z .
liivi	Īra		Īra					Set_Sat_51	un ni nu’e̮+jue̮nd nänt kāznəgəd , sie̮ kēńigən um tund si̮nā : ” um’ lē’mist sue̮dā pǟl . ”
liivi	Īra		Īra					Set_Sat_51	un ni nǟbəd kougənd , kus tulbəd kᵘe̮lm+tᵘoistən gue̮gəst un pidābəd ku’odi sie tul’lə , neme sābəd sie tul’ pǟl un nei’ ka pūŕikšəbəd eńt́šən sie kå̄ra je̮rāndiz , un ne ā’t kᵘe̮lm+tᵘoistən nuoŕd izāntə .
liivi	Īra		Īra					Set_Sat_51	un ni se kēńig pand vⁱedām vä’ggi je̮n’ pūd́i , kus täm’ kitābəd je̮rā .
liivi	Īra		Īra					Set_Sat_51	un ni se kēńig um sa+teĺĺən eńt́š sue̮dā+vä’g un ta um’ ve̮nd je̮m’bit ku āigast sie̮ sue̮dā pǟl .
liivi	Īra		Īra					Set_Sat_51	un ni ta kizūb : ” aš sa uod rištīŋg , siz ri̮kānd , un aš sa uod spuok , siz le je̮rā ! ”
liivi	Īra		Īra					Set_Sat_51	un ni ta kūləb , kus täm’ pińīd utābəd , un ni ta lǟ’b jūrə nänt pińīdən .
liivi	Īra		Īra					Set_Sat_51	un ni ta käv’b ümmr̥ sie kūzə un ni ta nǟb , kus ükš rištīŋg um’ ül’lə .
liivi	Īra		Īra					Set_Sat_51	un ni ta um’ ie̮nd ükš+ü’ggin sīn kᵘe̮dāi .
liivi	Īra		Īra					Set_Sat_51	un ni ta um’ nu’o+ma’ggən sie ie̮ i̮kš+i’ggin sǟ’l sie̮s tubās un ni uońd́žil ta lǟ’b ve̮t́šəm nēd́i vēĺidi .
liivi	Īra		Īra					Set_Sat_51	un se je̮mā täi’z kēratən , ku äb tie̮də , mis se um’ , piń’ ve̮i kaš .
liivi	Īra		Īra					Set_Sat_51	un se pue̮ga kītən , ku ” min’nən vä’ggi patīkəb un ma tǟnda äb je̮tā . ”
liivi	Īra		Īra					Set_Sat_51	un se va je̮mā ki’zzən : ” mis sin’ um’ sie̮ kå̄maŕs , ku sa mit+ī’tə äd las sīn si’zzəl ? ”
liivi	Īra		Īra					Set_Sat_51	” un sie̮ ma tā’b eńt́šən pa nāizuks vi̮ttə . ”
liivi	Īra		Īra					Set_Sat_51	un siz ne ā’t lǟ’nəd sie̮ ǟmaks veššə pⁱe̮’zzəm un siz se tüdār um’ ki’zzən , kīŋgan ne piškist sērkid nei’ je̮n’n ā’t .
liivi	Īra		Īra					Set_Sat_51	un siz ne ā’t nu’o+spri’ežənəd sie je̮māks , ku ni ta vi̮tāb tǟnda .
liivi	Īra		Īra					Set_Sat_51	un siz ne ā’t sānəd täm’ kä’ddə , un ta um’ ve̮nd vä’ggi knaš .
liivi	Īra		Īra					Set_Sat_51	un siz ne ā’t spri’ežənəd , ku ne sābəd [ ǖ’d  > ] ī’d naiz+puoĺist kä’ddə , sie̮ ne tapābəd mā’ .
liivi	Īra		Īra					Set_Sat_51	un siz ne ā’t spri’ežənəd , mis ni tieb täm’kəks .
liivi	Īra		Īra					Set_Sat_51	un siz ne ā’t ürgənəd ve̮t́šə un siz ne ā’t lie̮danəd sǟ’ld ā’i tagānd .
liivi	Īra		Īra					Set_Sat_51	un siz se je̮mānd um’ vīnd nänt kakš+tᵘe̮istən pe̮igə mi̮tsə .
liivi	Īra		Īra					Set_Sat_51	un siz se je̮mā um kītən , ku täm’mən ā’t ve̮nnəd kakš+tᵘe̮istən veĺ’lə .
liivi	Īra		Īra					Set_Sat_51	un siz se je̮mā um kītən : ” selliži sa pits mi̮tsə kout́i [ kᵘe̮ŕŕəd  > ] kᵘe̮ŕūd ( pro kuoŕud? ) pa nāizuks , kīŋgan sellist luoməd sindəbəd . ”
liivi	Īra		Īra					Set_Sat_51	un siz se kēńig um’ grē’bən si’ezə kūzə tagā un tue̮nd täm’ mā’ .
liivi	Īra		Īra					Set_Sat_51	un siz se kēńig um’ kēratən täi’z ta’ggiz rāntəd , laz seńt́š kazāg kuńt́š ta tulūb kue̮dāi sǟ’lt sue̮dā pǟld .
liivi	Īra		Īra					Set_Sat_51	un siz se neitst um’ katkən nänt put́kəd je̮rā un rept́ən tu’bbə , un nei’ ā’t tunnəd kakš+tᵘe̮istən guogəst un laskənəd sīn sie tubā katūks pǟl .
liivi	Īra		Īra					Set_Sat_51	un siz se nue̮ŕim veĺ’ um’ kītən , ku äb tapā mā’ , ” laz ta ie̮g sī’d kᵘe̮dāi mä’ddən sⁱedā sie̮də tiem . ”
liivi	Īra		Īra					Set_Sat_51	un siz se tidār um’ kü’zzən , kus siz ne kakš+tᵘe̮istən veĺ’lə ā’t sānəd .
liivi	Īra		Īra					Set_Sat_51	un siz se tidār um tie̮nd nänt kā’d+tᵘe̮istən azūmt vaĺməks .
liivi	Īra		Īra					Set_Sat_51	un siz se tidār um’ ve̮nd nu’o+ka’zzən kūd āigast van’nit .
liivi	Īra		Īra					Set_Sat_51	un siz sie̮ naizən um ve̮nd vä’ggi knaš puoga .
liivi	Īra		Īra					Set_Sat_51	un siz sǟ’l läbūd allə kazānəd kakš+tᵘe̮istən put́kəst .
liivi	Īra		Īra					Set_Sat_51	un siz ta ī’ž um pu’ggən ā’i tagā , ka’ddən je̮rā .
liivi	Īra		Īra					Set_Sat_51	un siz ta tulūb kue̮dāi .
liivi	Īra		Īra					Set_Sat_51	un siz ta um kēratən selliz piškīz tǟ’d , un siz ta um laskən mā’ .
liivi	Īra		Īra					Set_Sat_51	un siz ta um ki’zzən : ” kus ni um’ se puoga ? ”
liivi	Īra		Īra					Set_Sat_51	un siz ta um kītən , ku ta um lⁱe̮vdən mi̮tsāst ī’d vä’ggi knašš printsess .
liivi	Īra		Īra					Set_Sat_51	un siz ta um’ lǟ’nd tie̮ra å̄igast , lǟ’nd sellist sūrd mi̮tsā+lå̄ndəd le’b .
liivi	Īra		Īra					Set_Sat_51	un siz ta um’ lǟ’nd ǖ’d selliz piškīz tubā jūr ulz .
liivi	Īra		Īra					Set_Sat_51	un ta um lǟ’nd sīn tu’bbə si’zzəl .
liivi	Īra		Īra					Set_Sat_51	u sie̮ je̮māndən ne ī’dəks āigast ā’t nu’o+lǟ’nəd u ni ta ri̮kāndiz .
liivi	Īra		Īra					Set_Sat_51	ǖ’d [ kȫńigən  > ] kēńigən ā’ti ve̮nnəd kakš+tᵘe̮istən pe̮igə .
liivi	Īra		Īra					Set_Sat_52	Īra .
liivi	Īra		Īra					Set_Sat_52	kakš vańīmt ā’t ve̮nnəd kovāld un se nuoŕim um ve̮nd muĺ’ki .
liivi	Īra		Īra					Set_Sat_52	ne ā’t pannəd taĺĺə nänt lambəd un teĺĺənəd jālgad pǟl ül’z , nei’ ku laz je̮mā mi̮tləg , ku ne ā’t ī’ž mā’ poukənəd .
liivi	Īra		Īra					Set_Sat_52	ne ā’t tunnəd ne kakš kovālt kue̮n’dəst .
liivi	Īra		Īra					Set_Sat_52	ne ā’t ve̮nnəd ne kukĺəd je̮rāndiz büstəd .
liivi	Īra		Īra					Set_Sat_52	nei ka kleppən uks tagā , äb tā’dən lassə si’zzəl sie̮dā muĺ’kist .
liivi	Īra		Īra					Set_Sat_52	nei ka lǟ’nd kue̮dāi je̮dsped́ī .
liivi	Īra		Īra					Set_Sat_52	nei’+ka ne kakš kovālt ukst ai’lənd ulz , nei se muĺ’ki ka tagā .
liivi	Īra		Īra					Set_Sat_52	nei’ ka ne uń’+tapājist mi̮tsə .
liivi	Īra		Īra					Set_Sat_52	nei ka se je̮mā un ne kakš kovālt veĺ’ĺə jūrə vańḱĺəm , mis sǟ’l sizāl um .
liivi	Īra		Īra					Set_Sat_52	nei ka se muĺ’ki kūzəst tund mā’ .
liivi	Īra		Īra					Set_Sat_52	nei ka se muĺ’ki um vi̮ttən veis un i’edən vit́šti un kie̮rən nänt lambədən kūrkud vi’zzə pa kakšīń ǖ’də ku’bbə .
liivi	Īra		Īra					Set_Sat_52	nei ka se muĺ’ki [ vi̮ttən ] sie sūr rā’+kᵘe̮t́t́ sälgə un sie duńt́š ka .
liivi	Īra		Īra					Set_Sat_52	nei ka ta um’ pand sie sūr rā’+kᵘe̮t́t́ lōda pǟl , ne ku lōda um’ nu’o+di̮ŕ’žən .
liivi	Īra		Īra					Set_Sat_52	nei ka tund ne uń’+tapājist jūrə .
liivi	Īra		Īra					Set_Sat_52	nei ka tunnəd kakš+tᵘe̮istən uń’+tapājist sīn sie kūz alā un tienəd tul’ un säl’tən sie rā’ ulz un ürgənəd lu’ggə sⁱe̮dā rā’də un sūr duńt́š ka pannəd sīn mā’ .
liivi	Īra		Īra					Set_Sat_52	nei ka um’ i’edən kiel mā’ .
liivi	Īra		Īra					Set_Sat_52	nei ka um’ kå̄pšən .
liivi	Īra		Īra					Set_Sat_52	nei’ ka uń’+tapāji bōldartəs mi̮tsə je̮dsped́ī .
liivi	Īra		Īra					Set_Sat_52	nei ka vi̮ttən sie sūr duńt́š un ürgən kie̮ldə kå̄pšə eńt́šən .
liivi	Īra		Īra					Set_Sat_52	nei ka ükš ki’zzən : ” mikš sa sⁱe̮dā kie̮ldə kāpšəd ? ”
liivi	Īra		Īra					Set_Sat_52	nei ne ve̮ĺĺid pannəd tiem , ne ve̮ĺĺid pannəd ne+ī’ž ku’bbə kie̮rəm rāz , algə läkkəd mi̮tsā kout́ laigāld , un ni ve̮ĺĺi kūrkud kie̮rən vi’zzə .
liivi	Īra		Īra					Set_Sat_52	ne kakš kovālt ā’t kītənd , mis ne täst sājid , ne lē’jid kue̮dāi siem , laz se muĺ’ki ie̮g nänt lambəd jūr , laz kie̮rəg nänt lambəd jo ku’bbə , neke lambəd äb klī’d́ət je̮rāndiz mi̮tsā kout́ .
liivi	Īra		Īra					Set_Sat_52	ne kakš kovālt ā’t kītənəd , ku ne ā’t ī’ž mā’ poukənəd .
liivi	Īra		Īra					Set_Sat_52	ne uń’+tapājist ā’t kītənd : ” ō , ni jumāl āndaji lemd́ə [ lemdə ] vī’m . ”
liivi	Īra		Īra					Set_Sat_52	ni je̮mā lǟ’nd taĺĺə vańḱĺəm : lambəd ve̮nnəd pagalām .
liivi	Īra		Īra					Set_Sat_52	ni lassən sie uks sǟ’ld kūzəst mā’ , nei ka ī’d uń’+tapājizən kä’d pǟl , nei’ ka ke’ⁱž kat́ki , nei ka ne munt uń’+tapājist kītənəd , ku ni pētr̥ lassiji touvə vǟ’rəd mā’ .
liivi	Īra		Īra					Set_Sat_52	ni ne amād kue̮lm ā’t sie̮nəd .
liivi	Īra		Īra					Set_Sat_52	ni ne kakš kovālt ā’t ürgənəd ǖ’d+tᵘoizən siĺmži vańḱĺə .
liivi	Īra		Īra					Set_Sat_52	ni se je̮mā um sātən nänt kakš kovālt lambidi kaitsəm mi̮tsə un ni um’ kietən kukĺidi un zuppə un sātən sie̮ muĺ’kizəks nänt kā’d kovālən sie̮də .
liivi	Īra		Īra					Set_Sat_52	ni se muĺ’ki um kītən , ku täm’mən ī’d temp [ tömp ] āndaji , nänt kā’dən kakš tempə .
liivi	Īra		Īra					Set_Sat_52	ni se muĺ’ki um vīnd sⁱe̮dā sie̮də un lǟ’nd vil’ täm’kəks ǖńiz .
liivi	Īra		Īra					Set_Sat_52	ni um ie̮nd pim’dəks .
liivi	Īra		Īra					Set_Sat_52	ni um’ sānd nänt kovālədən jūrə , kus ne nēd́i lambidi ā’t kaitsənəd , un um’ rāz sⁱe̮dā zuppə ve̮nd sizāl sie̮s koušəs .
liivi	Īra		Īra					Set_Sat_52	ni um’ sǟ’lt kūzəst se muĺ’ki ürgən ku’zzə .
liivi	Īra		Īra					Set_Sat_52	ni um’ ve̮’dlimist , laz ie̮g pim’dəks .
liivi	Īra		Īra					Set_Sat_52	ni um’ ve̮nd nei lušt , ku nei je̮n’ rā’də , ku ne ni lījid amā igā pǟl rikkəd .
liivi	Īra		Īra					Set_Sat_52	ni um ürgən sⁱe̮dā zuppə büssə .
liivi	Īra		Īra					Set_Sat_52	ni äb tu’od́ə kue̮dāi ka lǟ’də , ni ǟma ra’bbiji mā’ .
liivi	Īra		Īra					Set_Sat_52	ni ürgən sittə sǟ’lt kūzəst .
liivi	Īra		Īra					Set_Sat_52	” ō , ni jumāl āndaji lemmidi kukĺidi . ”
liivi	Īra		Īra					Set_Sat_52	se je̮mā um kie̮tən ve̮’zzə , kā’d kovālən kakš tempə [ sⁱedā ve̮’zzə ] pand un sie̮ muĺ’kizən [ ǖ’d  > ] ī’d tempə .
liivi	Īra		Īra					Set_Sat_52	se je̮mā um’ ki’zzən , kui ne lambəd pagalāməks ā’t sānəd .
liivi	Īra		Īra					Set_Sat_52	se muĺ’ki um’ ti̮mbən ed́īz+uks sälgə , ai’lən mi̮tsə , nei’ um’ grē’bən kūzə ül’z , amā sie uksəks .
liivi	Īra		Īra					Set_Sat_52	se uń’+tapāji um kītən , laz kāpšəg täm’mən ka .
liivi	Īra		Īra					Set_Sat_52	sie̮n ā’t ve̮nnəd kue̮lm pe̮igə .
liivi	Īra		Īra					Set_Sat_52	siz ā’t lassənəd .
liivi	Īra		Īra					Set_Sat_52	siz vi̮iji ji̮vīst ri̮kāndə .
liivi	Īra		Īra					Set_Sat_52	ta um kītən , ta ve̮ĺĺi kakš lå̄mbast kandən , ne kakš kovālt [ ī’d  > ] ǖ’d set kå̄ndanəd .
liivi	Īra		Īra					Set_Sat_52	ta um’ mi̮tlən , ku ve̮lks tᵘe̮i mie̮z täm’mən ǖńiz .
liivi	Īra		Īra					Set_Sat_52	un ni ne kakš kovālt ā’t vi̮tānəd ǖ’d lambə sälgə un se muĺ’ki um’ vi̮ttən kakš , un ni lǟ’nəd kue̮dāi .
liivi	Īra		Īra					Set_Sat_52	un ni ta um ürgən nēd́i kukĺidi büssə , kītən : ” sie̮n kukīĺ un sie̮n kukīĺ . ”
liivi	Īra		Īra					Set_Sat_52	vel ju’o dikt́ə ta um kleppən sǟ’l sie uks tagān .
liivi	Īra		Īra					Set_Sat_52	ükš+ki̮rd um’ ve̮nd ükš atrā’ita+nai .
liivi	Īra		Īra					Set_Sat_53	ikš+ki̮rd um’ ve̮nd ikš kēńig .
liivi	Īra		Īra					Set_Sat_53	Īra .
liivi	Īra		Īra					Set_Sat_53	ne ā’t nu’o+sienəd .
liivi	Īra		Īra					Set_Sat_53	nei ā’t lǟ’nəd dańt́šəm kutsəm .
liivi	Īra		Īra					Set_Sat_53	nei ka kītən täi’z , ku lē’ji kemkəks sīlmad ulz kīskə .
liivi	Īra		Īra					Set_Sat_53	nei ka se kēńig sa+kēratən täi’z rāntəd amād kēńigədən , laz tulgəd balləd pǟl .
liivi	Īra		Īra					Set_Sat_53	nei ka se kēńig um ve̮nd nei ki̮’zzi .
liivi	Īra		Īra					Set_Sat_53	nei ka se sigā+neitst tuond sie sīlma+vⁱe̮’d je̮ra .
liivi	Īra		Īra					Set_Sat_53	nei ka vⁱe̮’ddən ne kuldist ā’rnəd mā’ un nei vⁱe̮’ddən sie sigā+nā’giz kā’sk il’z .
liivi	Īra		Īra					Set_Sat_53	nei’ se je̮mānd um’ kue̮lən je̮rā .
liivi	Īra		Īra					Set_Sat_53	nei se kēzar um kītən , laz läk sīn .
liivi	Īra		Īra					Set_Sat_53	nei sie neitst um vⁱe̮’ddən .
liivi	Īra		Īra					Set_Sat_53	nei ta lǟ’nd tu’bbə .
liivi	Īra		Īra					Set_Sat_53	nei ta um kītən , aš täm’mən sigā+nā’giz kā’sk ka āndab , siz ta lǟ’b .
liivi	Īra		Īra					Set_Sat_53	nei ta um kītən : ” pa sigād+neitsəks . ”
liivi	Īra		Īra					Set_Sat_53	nei ta um lǟ’nd .
liivi	Īra		Īra					Set_Sat_53	nei ta um’ lǟ’nd je̮rāndiz un lassən sīn sie tamm jūr mā’ un vⁱe̮’ddən nänt i̮’bdist klei’təd mā’ un pand si’ezə tammə un vⁱe̮’ddən siest sigā+nā’gist kā’sk il’z un lǟ’nd si’gd́i ku’opəm .
liivi	Īra		Īra					Set_Sat_53	nei täi’z se sul’li viend sie kēńigən sīlmad+vⁱe̮tā .
liivi	Īra		Īra					Set_Sat_53	ne ka grē’bən ül’z un si’ddən sie kⁱe̮vd jū’rə .
liivi	Īra		Īra					Set_Sat_53	ne ka kutsən , laz se neits läk sīn .
liivi	Īra		Īra					Set_Sat_53	ne ka lǟ’nd ka siem .
liivi	Īra		Īra					Set_Sat_53	ne ka pand , laz grē’bəg sīn lovā pǟl ül’z .
liivi	Īra		Īra					Set_Sat_53	ne ka se luft+kᵘoi’g lassən mā’ .
liivi	Īra		Īra					Set_Sat_53	ne ka se neits lǟ’nd .
liivi	Īra		Īra					Set_Sat_53	ne ka se neitst astən ulz un ka se luft+kᵘoi’g ai’lən ül’z .
liivi	Īra		Īra					Set_Sat_53	ne se kēńig um’ vi̮ttən tǟnda dańt́šəl .
liivi	Īra		Īra					Set_Sat_53	ni lǟ’bəd dańt́šəm .
liivi	Īra		Īra					Set_Sat_53	ni mit+ikš äb uo tu’od́ən tǟnda dańt́šəm kutsə .
liivi	Īra		Īra					Set_Sat_53	ni mit+ükš äb uo tu’od́ən tǟnda siem kutsə .
liivi	Īra		Īra					Set_Sat_53	ni se sigād+neitst ve̮nd sigād nu’o+ku’opən ( un ) täi’z lǟ’nd sīn sie tamm jūr . ne ka vⁱe̮’ddən ne dimāntist ā’rnəd ül’z , nei ka tund luft+kᵘoi’g mā’ un nei ka astən si’ezə luft+kᵘoi’gə un tund sīn sie tubā jūr .
liivi	Īra		Īra					Set_Sat_53	ni täm’ eńt́š kēńig um’ lǟ’nd siem kutsəm .
liivi	Īra		Īra					Set_Sat_53	ni ürgəbəd dańt́šə .
liivi	Īra		Īra					Set_Sat_53	no , ni ta lǟ’nd ukst ulz je̮dsped́i .
liivi	Īra		Īra					Set_Sat_53	se kēńig um iend rujāks .
liivi	Īra		Īra					Set_Sat_53	siz ta sāb nǟ’də , kis ta selli um’ .
liivi	Īra		Īra					Set_Sat_53	ta mi̮tlən .
liivi	Īra		Īra					Set_Sat_53	tᵘoiz ī̮’dəg ta um’ ki’zzən täi’z : [ ” u ma vi̮ib lǟ’də ? ” je̮mā um’ kītən , ] aš ta kuldiz gūŋga+serk āndab , siz ta lǟ’b .
liivi	Īra		Īra					Set_Sat_53	u nei ka um pand sie neits sⁱe̮dā sigā+nā’gist kā’skə mā’ vⁱe̮dām .
liivi	Īra		Īra					Set_Sat_53	u nei ne ā’t lǟ’nəd tǟnda siem kutsəm , un mit+ikš äb uo tu’od́ən .
liivi	Īra		Īra					Set_Sat_53	u nei se neits nu’o+ku’opən nänt sigād un lǟ’nd sie̮ tamm jūr un vⁱe̮’ddən sie sigā+nā’giz kā’sk mā’ un vⁱe̮’ddən sie i̮’bdiz alā un se ( pro sie ? ) kuldiz pǟlə un se ( pro sie? ) dimāntiz ama pǟlə .
liivi	Īra		Īra					Set_Sat_53	u nei se sigād+neitst um tuond je̮ra sie̮ vⁱe̮’d .
liivi	Īra		Īra					Set_Sat_53	u nei se sul’li um kītən , laz läk sīnə .
liivi	Īra		Īra					Set_Sat_53	u nei se sul’li um vīnd sīlmad+vⁱe̮tā kēńigən .
liivi	Īra		Īra					Set_Sat_53	u nei’ ta um ki’zzən , agā sāg ( pro sāb ) dēńimist [ ~ pa neitsəks ] .
liivi	Īra		Īra					Set_Sat_53	u nei ta um ki’zzən : ” mis pa dēńimist ? ”
liivi	Īra		Īra					Set_Sat_53	u nei ta um ku’opən nēd́i si’gd́i .
liivi	Īra		Īra					Set_Sat_53	u nei ta um lǟ’nd .
liivi	Īra		Īra					Set_Sat_53	u nei ta um’ lǟ’nd .
liivi	Īra		Īra					Set_Sat_53	u nei täm’ eńtš kēńig um lǟ’nd kutsəm siem .
liivi	Īra		Īra					Set_Sat_53	u nei um nǟnd , ku se dimānti klei’t um ül’lə .
liivi	Īra		Īra					Set_Sat_53	u nei um tund sie kēńigən rāntəd , ku täm’mən um lē’mist ballə .
liivi	Īra		Īra					Set_Sat_53	u ni ta um astən luft+kᵘoi’g pǟl un ai’lən je̮rā un lassən kᵘe̮lm kēńig mā’zə ī’d sūr tamm jūrə , u ni ta um vⁱe’ddən sigā+nā’giz kāsk il’z un ni ta um lǟ’nd ī’də me̮izə .
liivi	Īra		Īra					Set_Sat_53	un je̮mā um kītən : ” aš [ se kēńig sin’nən ] i̮’bdiz gūŋgaserk āndab , siz sa le’ ! ”
liivi	Īra		Īra					Set_Sat_53	un nei ā’t lǟ’nəd kutsəm dańt́šəm .
liivi	Īra		Īra					Set_Sat_53	un nei ā’t tā’dənəd ri̮kkəl sādə .
liivi	Īra		Īra					Set_Sat_53	un nei ka lǟ’nd sīn sie tam jur .
liivi	Īra		Īra					Set_Sat_53	un nei ka tund täi’z si’gd́i ku’opəm .
liivi	Īra		Īra					Set_Sat_53	un nei ne ā’t kutsənəd siemə .
liivi	Īra		Īra					Set_Sat_53	un nei se kēńig um lǟ’nd täi’z sīn ī’ž balləd pǟl .
liivi	Īra		Īra					Set_Sat_53	un nei se neitst um lǟ’nd sie tamm jūr un vⁱe̮’ddən sie sigā+nā’giz kā’skə mā’ , un nei ta um astən luft+kᵘoi’g pǟl un lǟ’nd sīnə .
liivi	Īra		Īra					Set_Sat_53	un nei se sigā+neitst um’ lǟ’nd un tuond je̮rā , un nei se kēńig um kītən sien , lǟ’ks kemkəks sīlmad je̮rā gräm’žəm ( pro grämžə?) .
liivi	Īra		Īra					Set_Sat_53	un nei se sul’li um vīnd sie̮ kēńigən sīlmad+vⁱe̮tā .
